id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
30584227,Loft in Praha 5 · ★4.90 · Studio · 2 beds · 1 bath,3529680,Ondřej,,Praha 5,50.07562,14.39166,Entire home/apt,1604,6,96,2023-12-08,1.57,17,237,12,
30588907,Rental unit in Prague · ★4.74 · 2 bedrooms · 5 beds · 1.5 baths,37031759,Nick And Jenny,,Praha 8,50.09063,14.43948,Entire home/apt,,2,132,2023-12-16,2.17,53,0,41,
30614914,Hostel in Praha 3 · ★4.71 · 4 bedrooms · 18 beds · 4 baths,76288751,Hana,,Praha 3,50.08685,14.44567,Private room,,30,28,2020-08-02,0.47,15,0,0,
30615035,Serviced apartment in Praha 3 · ★4.59 · 1 bedroom · 2 beds · 1 bath,109089184,Michal,,Praha 3,50.09247,14.48194,Entire home/apt,890,1,32,2023-05-30,0.53,67,120,2,
30624498,Rental unit in Praha 3 · ★5.0 · 6 bedrooms · 18 beds · 12 baths,76288751,Hana,,Praha 3,50.08793,14.44533,Entire home/apt,,30,4,2019-08-19,0.07,15,0,0,
30624742,Rental unit in Praha · ★4.87 · 1 bedroom · 1 bed · 1 bath,204555274,Martin,,Praha 6,50.09091,14.38762,Entire home/apt,,2,38,2023-01-01,0.63,1,0,1,
30675543,Rental unit in Hlavní město Praha · ★4.65 · 1 bedroom · 1 bed · 1 bath,48253119,Daniel,,Praha 1,50.09124,14.43115,Entire home/apt,1727,2,291,2023-12-18,4.77,43,234,80,
30683837,Condo in Czechia · ★4.91 · 1 bedroom · 1 bed · 1.5 shared baths,146898883,Věra,,Praha 5,50.06484,14.40874,Private room,730,1,143,2023-12-09,2.36,2,87,41,
30700879,Serviced apartment in Praha · 1 bedroom · 1 bed · 1 bath,229801977,Tatiana,,Libuš,50.01201,14.45572,Entire home/apt,2452,2,0,,,1,0,0,
30701912,Condo in Praha · ★4.92 · 1 bedroom · 2 beds · 1 bath,16268641,Pavel,,Praha 3,50.0778,14.46272,Entire home/apt,3494,2,64,2023-12-11,1.06,1,147,14,
30703121,Rental unit in Praha · ★5.0 · 1 bedroom · 2 beds · 1.5 baths,229815682,Tereza,,Praha 5,50.0713,14.39651,Entire home/apt,,3,7,2022-12-10,0.12,1,0,0,
30709514,Condo in Praha 3 · ★4.85 · 1 bedroom · 1 bed · 1 bath,92777157,Šárka,,Praha 3,50.07938,14.45774,Entire home/apt,1629,6,26,2023-12-04,0.49,1,19,7,
30711697,Rental unit in Prague 1 · ★4.94 · 2 bedrooms · 3 beds · 2 baths,400864,Jaroslav,,Praha 1,50.09169,14.42561,Entire home/apt,5930,1,127,2023-11-20,2.11,32,141,20,
30739817,Rental unit in Praha 4 · ★4.86 · Studio · 1 bed · 1.5 baths,230060948,Daniel,,Praha 4,50.06208,14.44262,Entire home/apt,1771,3,145,2023-12-17,2.38,1,326,32,
30765671,Rental unit in Praha 3 · 1 bedroom · 2 beds · 1 bath,230207189,Petra,,Praha 3,50.07721,14.46426,Entire home/apt,,2,1,2019-04-21,0.02,1,0,0,
30767295,Rental unit in Praha 4 · ★5.0 · 2 bedrooms · 4 beds · 1 bath,230217624,Frant And Ksenia,,Praha 4,50.06116,14.4493,Entire home/apt,3600,237,3,2019-01-03,0.05,1,0,0,
30768567,Rental unit in Praha · ★4.98 · 2 bedrooms · 2 beds · 1.5 baths,58701998,Dynamique,,Praha 6,50.08756,14.38447,Entire home/apt,3301,3,105,2023-12-17,1.74,1,63,37,
30779724,Rental unit in Prague · ★4.89 · 1 bedroom · 1 bed · 1.5 baths,16488548,Nicole,,Praha 5,50.07701,14.40802,Private room,1114,3,130,2023-12-12,2.14,1,338,34,
30803371,Rental unit in Praha 3 · ★4.75 · 1 bedroom · 1 bed · 1.5 baths,9128550,Gabriel,,Praha 3,50.07614,14.45304,Entire home/apt,1054,7,8,2023-09-18,0.13,1,0,3,
30809494,Rental unit in Praha 1 · ★5.0 · 1 bedroom · 3 beds · 1.5 baths,230483135,Maria,,Praha 1,50.089832,14.418254,Entire home/apt,3871,2,219,2023-12-10,3.61,1,180,61,
30812686,Serviced apartment in Czechia · ★4.62 · 1 bedroom · 2 beds · 1 bath,109089184,Michal,,Praha 3,50.09104,14.48357,Entire home/apt,932,1,50,2023-10-30,0.82,67,63,2,
30830773,Boutique hotel in Praha · 1 bedroom · 1 private bath,224924861,Olga,,Praha 2,50.0652,14.42123,Hotel room,24520,1,1,2021-10-31,0.04,1,0,0,
30840659,Serviced apartment in Praha · ★4.71 · 1 bedroom · 1 bed · 1.5 baths,181976900,Oleksandr,,Praha 3,50.083709716796875,14.449369430541992,Entire home/apt,1657,1,105,2023-12-04,1.72,4,0,53,
30843654,Rental unit in Prague 2 · ★4.90 · 1 bedroom · 1 bed · 1 bath,90401972,Romana&Klára,,Praha 2,50.07077,14.43348,Entire home/apt,1971,1,225,2023-12-10,3.71,11,162,57,
30872804,Rental unit in Prague 2 · ★4.92 · 1 bedroom · 1 bed · 1 bath,90401972,Romana&Klára,,Praha 2,50.07077,14.43349,Entire home/apt,2186,1,246,2023-12-10,4.05,11,159,84,
30872847,Serviced apartment in Praha 3 · ★4.85 · 2 bedrooms · 2 beds · 1 private bath,24388807,Alex,,Praha 3,50.08452,14.46688,Hotel room,2207,2,13,2023-09-03,0.23,4,12,1,
30872865,Rental unit in Prague 2 · ★4.91 · 1 bedroom · 1 bed · 1 bath,90401972,Romana&Klára,,Praha 2,50.07078,14.43352,Entire home/apt,2143,1,266,2023-12-10,4.40,11,0,69,
30878763,Rental unit in Praha 7 · ★4.86 · 1 bedroom · 1 bed · 1 bath,99474476,Lenka,,Praha 7,50.10044,14.4328,Entire home/apt,2500,2,35,2023-12-08,0.62,2,181,14,
30881285,Guesthouse in Praha 6 · ★4.77 · 1 bedroom · 2 beds · 1 bath,71088396,Lev I Sova,,Praha 6,50.09233856201172,14.374530792236328,Entire home/apt,10719,1,39,2023-08-15,0.71,2,5,12,
30883997,Serviced apartment in Praha · ★4.88 · 2 bedrooms · 4 beds · 2 baths,8087351,Josef,,Praha 5,50.07815,14.40457,Entire home/apt,5318,2,252,2023-10-25,4.16,81,353,40,
30884431,Serviced apartment in Prague · ★4.95 · 4 bedrooms · 7 beds · 2 baths,8087351,Josef,,Praha 5,50.07733,14.4034,Entire home/apt,3641,2,188,2023-11-26,3.10,81,353,22,
30892959,Rental unit in Praha 6 · 1 bedroom · 4 beds · 1 bath,230872673,Ondřej,,Praha 6,50.09559,14.35479,Entire home/apt,3700,30,0,,,1,363,0,
30903265,Rental unit in Prague 1 · ★4.90 · 1 bedroom · 2 beds · 1 bath,400864,Jaroslav,,Praha 1,50.09156,14.42405,Entire home/apt,3748,1,28,2023-12-09,0.46,32,0,18,
30904397,Rental unit in Hlavní město Praha · ★4.84 · 2 bedrooms · 2 beds · 1.5 baths,230956137,Pavel,,Praha 1,50.07953015929583,14.427416822090153,Entire home/apt,3358,1,173,2023-12-03,2.85,1,278,45,
30910392,Rental unit in Praha 2 · ★5.0 · 2 bedrooms · 2 beds · 1 bath,44816370,Evgenia,,Praha 2,50.07706,14.44288,Entire home/apt,3643,3,4,2019-10-14,0.07,1,83,0,
30920399,Rental unit in Praha 3 · ★4.60 · Studio · 1 bed · 1 shared bath,157136669,Josef,,Praha 3,50.08395,14.44711,Private room,2746,2,5,2019-07-11,0.08,2,0,0,
30920593,Serviced apartment in Czechia · ★4.0 · 2 bedrooms · 4 beds · 1 bath,109089184,Michal,,Praha 3,50.09214,14.48409,Entire home/apt,1103,1,4,2019-12-31,0.07,67,23,0,
30923728,Rental unit in Hlavní město Praha · ★4.58 · 1 bedroom · 2 beds · 1 bath,11257014,Jt,,Praha 1,50.07942,14.42303,Entire home/apt,2011,3,180,2023-11-19,3.12,33,265,45,
30932060,Rental unit in Praha 3 · 1 bedroom · 1 bed · 1.5 baths,231140620,Daniel,,Praha 10,50.07474,14.45518,Entire home/apt,12260,1,1,2018-12-22,0.02,1,89,0,
30935054,Rental unit in Praha · ★4.97 · 1 bedroom · 4 beds · 1.5 baths,8407384,Štěpán,,Praha 1,50.08158,14.40633,Entire home/apt,4541,1,111,2023-12-07,1.83,5,295,23,
30944156,Rental unit in Praha 4 · ★4.67 · 1 bedroom · 3 beds · 1.5 baths,15382129,Ladislav,,Praha 4,50.042645,14.481478,Entire home/apt,2200,28,48,2023-05-01,0.83,3,293,4,
30948144,Serviced apartment in Praha 3 · ★3.50 · 2 bedrooms · 4 beds · 1 bath,109089184,Michal,,Praha 3,50.09177,14.48428,Entire home/apt,1103,1,6,2023-07-30,0.10,67,23,1,
30952147,Rental unit in Praha 2 · 1 bedroom · 1 bed · 1 bath,46606217,Yevheniia,,Praha 2,50.07249,14.44192,Entire home/apt,1962,3,0,,,41,58,0,
30953647,Hostel in Hlavní město Praha · ★4.38 · 2 bedrooms · 15 beds · 2.5 shared baths,48640172,Hostel,,Praha 1,50.08444,14.4201,Shared room,506,1,34,2023-09-07,0.56,86,280,11,
30973402,Rental unit in Praha 2 · ★5.0 · 1 bedroom · 1 bed · 1 bath,46606217,Yevheniia,,Praha 2,50.07097,14.44239,Entire home/apt,1349,3,5,2020-01-02,0.10,41,58,0,
30974243,Serviced apartment in Hlavní město Praha · ★4.70 · 1 bedroom · 2 beds · 1 bath,3287258,David,,Praha 1,50.08548,14.41979,Entire home/apt,2946,1,40,2023-09-30,0.71,24,306,11,
30974533,Rental unit in Praha 2 · 1 bedroom · 1 bed · 1 bath,46606217,Yevheniia,,Praha 2,50.07236,14.44226,Entire home/apt,1962,3,2,2019-06-01,0.04,41,58,0,
30979386,Rental unit in Hlavní město Praha · ★4.98 · 1 bedroom · 1 bed · 1 bath,8407384,Štěpán,,Praha 1,50.08159,14.40633,Entire home/apt,4004,1,130,2023-12-13,2.14,5,316,40,
30986527,Rental unit in Hlavní město Praha · ★4.67 · 1 bedroom · 1 bed · 1 bath,82459266,Zeb,,Praha 2,50.07588,14.41651,Entire home/apt,1751,2,146,2023-12-04,2.41,31,100,39,
31006670,Rental unit in Hlavní město Praha · ★4.77 · 2 bedrooms · 1 bed · 1 bath,39930262,Kateřina,,Praha 1,50.07826,14.41855,Entire home/apt,3188,2,12,2023-12-03,0.21,27,0,1,
31006830,Rental unit in Praha 2 · ★4.47 · 2 bedrooms · 3 beds · 1 bath,5463516,Zuzana & Seven Keys Team,,Praha 2,50.07367,14.44499,Entire home/apt,2950,2,163,2023-12-10,2.69,86,161,49,
31009207,Serviced apartment in Praha 3 · ★4.55 · 1 bedroom · 2 beds · 1 bath,109089184,Michal,,Praha 3,50.09308,14.48217,Entire home/apt,1569,1,76,2023-11-07,1.26,67,109,15,
31035157,Rental unit in Praha · ★4.80 · Studio · 1 bed · 1 bath,146052,Karen,,Praha 2,50.07738,14.43637,Entire home/apt,2578,3,103,2023-12-18,1.74,4,241,31,
31040841,Rental unit in Hlavní město Praha · ★4.86 · 2 bedrooms · 3 beds · 2 baths,231852590,Valter&Mariana,,Praha 1,50.0873,14.41544,Entire home/apt,9290,2,35,2023-12-04,0.63,1,326,12,
31048915,Rental unit in Praha 9 · ★4.75 · Studio · 2 beds · 1 bath,82241800,Zdeněk,,Praha 9,50.10301,14.50323,Entire home/apt,2168,2,21,2023-11-25,0.35,14,92,2,
31049078,Rental unit in Praha 9 · ★4.71 · 1 bedroom · 1 bed · 1 bath,82241800,Zdeněk,,Praha 9,50.10162,14.50198,Entire home/apt,1517,2,49,2023-11-26,0.81,14,98,9,
31049615,Loft in Praha 6 · ★4.94 · 1 bedroom · 3 beds · 1 bath,231640508,Zora,,Praha 6,50.08443,14.36422,Entire home/apt,,2,32,2021-07-04,0.53,1,0,0,
31093763,"Serviced apartment in Smichov, Praha 5 · ★4.70 · 1 bedroom · 1 bed · 1 bath",232318816,Marina,,Praha 5,50.05918,14.39835,Entire home/apt,1050,2,165,2023-11-20,2.77,8,79,21,
31096874,Guesthouse in Praha 15 · 1 bedroom · 2 beds · 2 shared baths,154792757,F.Sark S.R.O.,,Praha 15,50.04684,14.53424,Private room,2207,3,1,2019-01-01,0.02,1,0,0,
31101079,Rental unit in Hlavní město Praha · 1 bedroom · 1 bed · 1 bath,14026281,Tomáš,,Praha 2,50.07849,14.43332,Entire home/apt,6314,1,1,2021-08-15,0.03,1,364,0,
31112421,Serviced apartment in Hlavní město Praha · ★4.86 · 1 bedroom · 2 beds · 1 bath,3287258,David,,Praha 1,50.084590911865234,14.419893264770508,Entire home/apt,2946,1,72,2023-12-17,1.21,24,306,25,
31113858,Serviced apartment in Hlavní město Praha · ★4.55 · 1 bedroom · 2 beds · 1 bath,3287258,David,,Praha 1,50.08456,14.41988,Entire home/apt,2613,1,22,2022-12-12,0.37,24,316,0,
31114435,Serviced apartment in Hlavní město Praha · ★4.44 · 1 bedroom · 2 beds · 1 bath,3287258,David,,Praha 1,50.084327697753906,14.419963836669922,Entire home/apt,2613,1,9,2022-12-28,0.16,24,316,1,
31115431,Serviced apartment in Hlavní město Praha · ★4.36 · 1 bedroom · 1 bed · 1 bath,3287258,David,,Praha 1,50.08459,14.4199,Entire home/apt,2708,1,14,2022-08-29,0.24,24,334,0,
31115726,Serviced apartment in Hlavní město Praha · ★4.52 · 1 bedroom · 2 beds · 1 bath,3287258,David,,Praha 1,50.0845832824707,14.419893264770508,Entire home/apt,2708,1,33,2023-07-11,0.58,24,328,8,
31137217,Rental unit in Hlavní město Praha · ★4.85 · 2 bedrooms · 4 beds · 1 bath,111454014,Dana,,Praha 1,50.09184,14.42813,Entire home/apt,2242,2,157,2023-11-26,2.61,1,11,38,
31144457,Serviced apartment in Prague · ★4.97 · 2 bedrooms · 2 beds · 2 baths,8087351,Josef,,Praha 5,50.07786,14.40543,Entire home/apt,5107,2,194,2023-12-12,3.21,81,345,35,
31147124,Rental unit in Hlavní město Praha · ★4.98 · 2 bedrooms · 3 beds · 1 bath,232806157,Velibor,,Praha 1,50.08195,14.42441,Entire home/apt,6286,1,146,2023-12-03,2.41,1,0,40,
31160105,Serviced apartment in Hlavní město Praha · ★4.76 · 1 bedroom · 3 beds · 1 bath,3736234,Prague Days,,Praha 1,50.09255,14.42689,Entire home/apt,3745,1,66,2023-11-09,1.09,62,175,19,
31160605,Serviced apartment in Hlavní město Praha · 1 bedroom · 9 beds · 1.5 baths,107483841,Kristýna,,Praha 1,50.08012,14.41969,Entire home/apt,2000,1,2,2022-08-28,0.03,6,85,0,
31167767,Serviced apartment in Praha 2 · ★4.60 · 2 bedrooms · 3 beds · 1 bath,1140084,Prague Days,,Praha 2,50.07398,14.44344,Entire home/apt,3139,1,119,2023-12-15,1.97,56,1,50,
31236166,Rental unit in Praha · ★4.67 · 1 bedroom · 3 beds · 1 bath,36647457,Marija,,Praha 5,50.06776,14.4074,Entire home/apt,1200,1,75,2023-01-06,1.29,2,0,1,
31238706,Rental unit in Praha 2 · ★5.0 · 1 bedroom · 2 beds · 1 bath,1286356,Darja,,Praha 2,50.06662,14.41849,Entire home/apt,2100,1,25,2023-05-21,0.42,1,84,4,
31251460,Rental unit in Praha · ★4.58 · 1 bedroom · 2 beds · 1.5 baths,176998305,Kristina,,Praha 5,50.07276,14.40888,Entire home/apt,,2,81,2022-05-29,1.36,1,0,0,
31261586,Serviced apartment in Prague · ★4.93 · 3 bedrooms · 6 beds · 2 baths,8087351,Josef,,Praha 5,50.07891,14.40396,Entire home/apt,6146,2,154,2023-12-10,2.59,81,348,33,
31273287,Rental unit in Prague 5 · ★4.83 · Studio · 1 bed · 1 bath,32766175,_iFlat Team,,Praha 5,50.071384,14.403151,Entire home/apt,1751,1,174,2023-11-23,2.92,13,322,27,
31278358,Rental unit in Hlavní město Praha · ★4.91 · 1 bedroom · 1 bed · 1 bath,44932332,Jakub,,Praha 2,50.07674026489258,14.42420768737793,Entire home/apt,10000,2,46,2020-03-09,0.77,2,2,0,
31286807,Rental unit in Praha 15 · 1 bedroom · 1 bed · 2 shared baths,56640378,Elena,,Praha 15,50.05,14.54242,Private room,15000,3,0,,,4,365,0,
31301732,Loft in Hlavní město Praha · ★4.73 · 3 bedrooms · 5 beds · 2 baths,234275708,Michaela,,Praha 1,50.08616,14.42262,Entire home/apt,6000,1,234,2023-12-03,3.94,1,110,65,
31352756,Rental unit in Praha 3 · ★4.84 · 1 bedroom · 2 beds · 1.5 baths,169646663,Alena,,Praha 3,50.08517,14.45125,Entire home/apt,2500,2,44,2023-01-07,0.76,3,0,3,
31354171,Rental unit in Praha 3 · ★4.53 · 1 bedroom · 2 beds · 1 bath,224320104,Štěpánka,,Praha 3,50.08443,14.44641,Entire home/apt,890,2,15,2020-10-09,0.27,7,13,0,
31376727,Rental unit in Praha 7 · ★4.78 · 1 bedroom · 2 beds · 1.5 baths,234983908,Jana,,Praha 7,50.10199,14.42809,Entire home/apt,1103,60,9,2019-10-30,0.17,1,0,0,
31395573,Serviced apartment in Prague · ★4.79 · 1 bedroom · 2 beds · 1 bath,235148243,Michael,,Praha 2,50.072857,14.441049,Entire home/apt,1797,1,28,2022-12-24,0.47,11,320,1,
31404422,Home in Hlavní město Praha · ★4.60 · 3 bedrooms · 4 beds · 1 bath,235222433,Teresa,,Praha 1,50.08523,14.41774,Entire home/apt,2394,1,184,2023-12-04,3.09,3,0,70,
31408991,Rental unit in Hlavní město Praha · ★4.88 · 2 bedrooms · 3 beds · 1.5 baths,52431987,Michal & Friends,,Praha 1,50.08586,14.41797,Entire home/apt,6597,1,286,2023-12-17,4.95,82,0,89,
31459668,Rental unit in Praha 17 · ★4.36 · 1 bedroom · 1 bed · 1 bath,234945415,Bohumil Marie-Anna A Eva,,Praha 17,50.06937,14.31584,Entire home/apt,1118,2,258,2023-11-27,4.29,4,24,34,
31467684,Rental unit in Hlavní město Praha · ★4.93 · 2 bedrooms · 4 beds · 1.5 baths,233003906,Anh,,Praha 1,50.08404,14.43117,Entire home/apt,4694,1,114,2023-12-02,2.00,4,252,49,
31481113,Rental unit in Praha 1 · ★4.61 · 3 bedrooms · 9 beds · 2 baths,4100355,Oikes - Simon,,Praha 1,50.09322,14.43314,Entire home/apt,4579,1,41,2023-10-31,0.69,13,324,20,
31482292,Condo in Hlavní město Praha · ★2.80 · 1 bedroom · 1 bed · 1 bath,870664,Jan,,Praha 1,50.08217,14.42102,Entire home/apt,1360,2,5,2022-12-11,0.25,9,25,0,
31482850,Condo in Hlavní město Praha · 1 bedroom · 1 bed · 1 bath,870664,Jan,,Praha 1,50.0917,14.43447,Entire home/apt,1520,2,0,,,9,71,0,
31488973,Rental unit in Praha 8 · ★4.90 · 1 bedroom · 5 beds · 1 bath,212297195,Sophia,,Praha 8,50.0915,14.44686,Entire home/apt,3675,1,51,2023-12-03,0.88,54,290,22,
31490063,Rental unit in Praha 8 · ★4.74 · 1 bedroom · 3 beds · 1 bath,212297195,Sophia,,Praha 8,50.09176,14.44608,Entire home/apt,3065,1,37,2023-11-23,0.62,54,0,9,
31531717,Rental unit in Praha 7 · ★4.98 · Studio · 1 bed · 1 bath,151895621,Nicholas,,Praha 7,50.10163,14.41841,Entire home/apt,1646,2,180,2023-12-17,3.11,1,145,51,
31535383,Condo in Prague · ★4.33 · 1 bedroom · 1 bed · 1 bath,36964898,Martin,,Praha 3,50.08112,14.45916,Entire home/apt,10000,3,6,2023-02-09,0.10,2,82,2,
31550902,Rental unit in Hlavní město Praha · ★4.94 · 1 bedroom · 3 beds · 1 bath,106871371,Daniel,,Praha 1,50.083,14.41956,Entire home/apt,2029,1,99,2023-12-12,1.67,3,22,32,
31561982,Rental unit in Praha 1 · ★4.82 · 1 bedroom · 2 beds · 1.5 baths,4100355,Oikes - Simon,,Praha 1,50.09309,14.43353,Entire home/apt,3449,1,11,2020-03-11,0.18,13,318,0,
31563647,Rental unit in Praha 1 · ★4.83 · 1 bedroom · 1 bed · 1.5 baths,4100355,Oikes - Simon,,Praha 1,50.09114,14.43296,Entire home/apt,3192,1,66,2023-12-17,1.16,13,315,24,
31564455,Rental unit in Praha 1 · ★4.71 · 2 bedrooms · 5 beds · 1.5 baths,4100355,Oikes - Simon,,Praha 1,50.0926,14.43349,Entire home/apt,4428,1,14,2023-12-09,0.24,13,303,10,
31565008,Rental unit in Praha 1 · ★4.80 · 2 bedrooms · 6 beds · 1.5 baths,4100355,Oikes - Simon,,Praha 1,50.09321,14.43191,Entire home/apt,5135,1,5,2020-01-05,0.09,13,303,0,
31565211,Rental unit in Praha 1 · ★4.83 · 3 bedrooms · 8 beds · 2 baths,4100355,Oikes - Simon,,Praha 1,50.09104,14.43165,Entire home/apt,4075,2,70,2023-12-17,1.18,13,324,42,
31610462,Rental unit in Hlavní město Praha · ★4.96 · 2 bedrooms · 2 beds · 1 bath,6011966,Michaela,,Praha 1,50.08885,14.41974,Entire home/apt,4021,3,137,2023-11-13,2.49,2,126,44,
31621160,Home in Praha 1 · ★4.77 · 2 bedrooms · 3 beds · 1.5 baths,235222433,Teresa,,Praha 1,50.085598,14.4182457,Entire home/apt,2384,1,66,2023-12-04,6.51,3,92,66,
31621204,Home in Hlavní město Praha · ★4.71 · 2 bedrooms · 4 beds · 1 bath,235222433,Teresa,,Praha 1,50.0873,14.41914,Entire home/apt,2241,1,136,2023-12-05,2.47,3,72,86,
31634794,Rental unit in Hlavní město Praha · ★5.0 · 1 bedroom · 1 bed · 1 bath,9550037,Anton & Vika,,Praha 1,50.08198,14.42065,Entire home/apt,2491,2,10,2023-12-02,0.60,64,142,8,
31635192,Rental unit in Hlavní město Praha · ★4.61 · 1 bedroom · 3 beds · 1 bath,9550037,Anton & Vika,,Praha 1,50.08223,14.42282,Entire home/apt,2554,2,28,2023-12-05,0.55,64,133,5,
31635859,Rental unit in Praha 2 · ★4.29 · 4 bedrooms · 8 beds · 1.5 baths,110580546,Anton & Vika,,Praha 2,50.07625,14.42958,Entire home/apt,3713,2,92,2023-11-13,1.70,1,113,28,
31649620,Rental unit in Hlavní město Praha · ★4.91 · 2 bedrooms · 3 beds · 2 baths,114360966,Dominik,,Praha 1,50.078392,14.427959,Entire home/apt,5133,2,161,2023-11-27,2.97,9,68,31,
31710266,Rental unit in Praha 5 · ★4.75 · Studio · 2 beds · 1 bath,237821566,Jakub,,Praha 5,50.07166,14.3813,Entire home/apt,,25,32,2022-08-31,0.56,1,0,0,
31850211,Serviced apartment in Praha 1 · ★5.0 · 2 bedrooms · 5 beds · 1.5 baths,3961711,MJMorris S.R.O. /Veronika And Ilan,,Praha 1,50.08498,14.41926,Entire home/apt,5076,1,9,2023-04-27,0.16,4,277,1,
31893244,Rental unit in Praha · ★5.0 · 2 bedrooms · 5 beds · 1 bath,172117265,Dagmar,,Praha 5,50.07103,14.40703,Entire home/apt,5930,3,14,2023-06-27,0.25,2,77,4,
31913261,Rental unit in Praha 3-Žižkov · ★4.72 · 1 bedroom · 1 bed · 1.5 baths,239244930,Artem,,Praha 3,50.08613,14.45022,Entire home/apt,1737,1,307,2023-12-19,5.18,14,56,71,
31919494,Rental unit in Praha 3-Žižkov · ★4.74 · 1 bedroom · 2 beds · 1.5 baths,239244930,Artem,,Praha 3,50.08602,14.44805,Entire home/apt,1822,1,380,2023-12-18,6.39,14,54,105,
31921749,Rental unit in Praha 3-Žižkov · ★4.85 · 1 bedroom · 1 bed · 1.5 baths,239244930,Artem,,Praha 3,50.08411,14.44956,Entire home/apt,1891,1,295,2023-12-19,4.97,14,57,82,
31925230,Rental unit in Praha 3-Žižkov · ★4.74 · 1 bedroom · 1 bed · 1.5 baths,239244930,Artem,,Praha 3,50.08512,14.44914,Entire home/apt,2032,1,377,2023-12-17,6.36,14,44,102,
31985122,Rental unit in Praha 8 · ★4.90 · Studio · 2 beds · 1 bath,104107854,Veronika,,Praha 8,50.094227684772285,14.453090182497602,Entire home/apt,3087,2,313,2023-11-05,5.29,1,123,18,
32011200,Loft in Hlavní město Praha · ★4.61 · 1 bedroom · 3 beds · 1 bath,56169761,CitySpot S,,Praha 1,50.07986,14.42913,Entire home/apt,4039,1,59,2023-08-13,1.21,10,170,11,
32016143,Rental unit in Prague · ★4.91 · 2 bedrooms · 4 beds · 2 baths,239827506,Dima,,Praha 1,50.07733,14.43003,Entire home/apt,7356,10,97,2022-05-15,1.63,2,365,0,
32034196,Boutique hotel in Prague · ★4.60 · 2 bedrooms · 4 beds · 1 private bath,116481087,Four Trees,,Praha 1,50.09218,14.43363,Hotel room,5811,1,5,2023-11-05,0.12,6,305,3,
32034198,Boutique hotel in Prague · ★4.73 · 1 bedroom · 3 beds · 1 private bath,116481087,Four Trees,,Praha 1,50.09228,14.43235,Hotel room,4298,1,67,2023-11-19,1.42,6,360,17,
32057860,Rental unit in Hlavní město Praha · ★4.81 · 5 bedrooms · 5 beds · 2 baths,103146185,Michal&Michael,,Praha 1,50.07784,14.4136,Entire home/apt,13283,2,199,2023-12-09,3.39,29,303,59,
32064475,Rental unit in Praha 15 · Studio · 2 beds · 1 bath,240444742,Radim,,Praha 15,50.04153,14.55231,Entire home/apt,,10,1,2019-03-10,0.02,1,0,0,
